CID,SD,SD Z-score,DR,XC50,Activity,neut-smiles,Embeddings,# atoms,Max atomic num
3107993,39.5,5.515146254,4.34930402,44.74,Active,O=C(Nc1cccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)c1)c1ccc(-c2ccccc2)cc1,"[-0.507127404, -0.202300534, -3.04545331, -0.298467726, 1.0471791, -0.791473806, 0.665241838, -1.56742477, -0.304535478, 1.68428302, -0.305817097, -0.120739862, 1.09550285, 1.05186713, -0.771338582, 0.560499907, 3.88629413, 1.36148012, -0.282343268, 0.714570224, 0.0164757222, -1.64633298, 2.08592081, 1.45422089, -1.01936042, -2.3226409, 1.7065475, 0.465278029, 1.24075961, -0.158028007, -0.568072736, 1.33673227, 0.737786531, -1.57879698, 1.37542164, 0.108585194, 1.37624598, -1.70888579, 1.75111866, 1.36438036, 0.0022973076, 1.88941491, 0.490339845, -3.60717702, 1.74145019, -2.14612484, 0.831006408, 0.577744484, 3.49534631, -1.62160909, 1.29898262, 1.05447614, -2.14439225, -2.11234379, -0.867424011, -0.643080115, 0.947620213, -0.824407279, 1.04203343, -2.58891106, 1.14657938, 0.450308561, -0.107292563, 0.603210211]",34,53
12004618,78.88,11.58096601,4.823619308,15.01,Active,Cc1ccc(-n2cccc2C=C2C(=N)N3C(=NC2=O)SN=C3S(C)(=O)=O)cc1Cl,"[-0.15823163, -0.5899026, -3.6281588, -0.79464626, 1.6872431, 1.748198, 1.6718885, -1.1140003, 0.835499, 1.869971, -2.5464032, 0.40237933, -0.26189604, 1.595353, -2.4515479, 3.1139865, 0.21948597, 1.6340737, -0.7481982, -0.30652848, -1.8776494, 0.15970092, 2.712921, -1.8771479, 0.6536006, -2.4798243, 2.268168, -2.306499, -1.186329, 2.1187248, -1.0204161, 0.49141324, 0.2381321, -3.6496625, 1.177328, -4.219215, 3.3580375, -2.3199856, 1.8715554, 2.5527003, -0.20112374, 2.7783022, 0.87890536, -3.820233, -1.6903652, -3.9354525, 2.7580054, 0.9844127, 1.6288536, -1.8332751, 3.58503, 1.8691938, -1.0243533, 0.09453899, -0.91257215, 2.073326, 2.7129145, -2.6415136, 2.2708628, 0.9900099, 3.7426848, 1.4476933, -2.7382607, 2.29686]",29,53
5522479,68.48,9.979022756,5.025488307,9.43,Active,CCN1C(=O)C(=C2SC(=S)N(NC(=O)c3ccccc3O)C2=O)c2ccccc21,"[-0.90706414, -0.72247624, 0.3268124, -0.79817414, 1.7572585, 2.2326307, 2.6815097, -0.8098223, -0.37639892, 2.2631147, -1.5258403, 0.5142458, -0.721359, 1.9660242, 0.6755992, 1.2643893, 0.5827715, 3.0042505, -0.2897639, -2.8887005, 0.85370755, 2.2419972, 1.7983367, -0.03072955, -0.03374539, -2.3195326, 1.6274446, -1.3496505, -0.5459802, 2.099223, -0.08573505, -1.899438, -0.06002755, -2.3538344, 2.0007873, -2.8202639, 0.9757392, -0.44966295, -0.4397026, 2.9474523, -0.2828287, 3.2969549, 0.9051351, -2.7022207, 0.7299516, -2.9386814, 1.6491331, 1.0938175, 1.9319738, -1.3468156, 1.1363727, 0.57209474, -0.85725874, -0.6150713, -1.0678092, 1.9526308, 1.1560316, -1.4027017, 0.6865559, 1.0822514, 1.3545853, 1.7091175, -0.26697922, 0.982845]",29,53
5731487,47.49,6.745869969,4.576754126,26.5,Active,CCOc1cc(C=C2N=C(SC)SC2=O)cc([N+](=O)[O-])c1OC(C)=O,"[-1.1303384, -1.7275406, -0.7913669, -0.09438144, 1.8352218, 1.3727133, 1.1378969, -1.1036141, 0.07694839, 1.9192954, -1.1333516, -0.12732466, -1.1324084, 1.9749204, -1.5086174, 1.7583576, 1.731525, 0.9856189, 0.2312175, -2.5951788, -0.5762724, 2.013278, 2.0401247, 0.00678442, -0.8640228, -2.0175016, 0.94038343, 1.2896775, -2.0753074, 0.4465757, 0.12956597, -0.6981274, -1.5393981, -3.6788406, 0.9998059, -1.5735991, 0.11614489, -0.01007542, 1.3067745, 1.1521072, -0.5987574, 1.3842416, 0.25678414, -3.747803, 0.5466731, -1.7475601, 1.1235925, 1.789934, 1.8285273, -2.1807804, 1.4290876, 2.0125928, 0.29718518, -0.01044945, -0.02065522, -0.88608897, 2.3634713, -3.0667896, 1.7450649, 0.4891552, 1.2428386, 0.9884851, -0.67090386, 1.8712924]",25,53
947836,44.55,6.293012932,4.541211118,28.76,Active,O=C(C=Cc1cccs1)NC(=S)Nc1ccc(C(=O)O)cc1,"[-0.510609, -0.20185377, -1.4213347, -0.4032947, 0.58420736, -1.1618059, 1.0721341, -1.7141337, 0.4271572, 0.16126367, -1.2523303, 0.3842484, -0.8217926, 1.5561529, 0.3976505, 1.79504, 0.33111945, 1.7344054, -0.6134634, -0.04606116, -1.031197, 1.9498916, 1.7983038, -0.09369475, 0.07388437, -1.36914, 0.5046107, 1.2245315, -0.19157226, 1.3247175, -0.39156282, 1.6965955, -0.0575263, -0.10338242, 1.3870614, -1.6089855, 1.7073231, -1.363218, -0.99215806, 2.7255945, 0.32757586, 1.9870809, 0.925528, -2.3508134, 0.60789585, 0.13172457, 1.1916742, 1.5502198, 1.2873528, -2.1234727, 1.2884836, 2.1748953, 1.958222, -0.5766539, -0.6970085, 1.2219918, 0.5419059, -1.7704011, 0.8283883, -0.10712846, 1.0923665, 0.52363014, 0.14173089, 2.512527]",22,53
2405342,33.55,4.598649871,4.175483672,66.76,Active,O=S(=O)(Nc1nc2cc3c(cc2nc1Cl)OCCO3)c1ccccc1,"[0.10515053, -0.38937896, -1.0464443, -0.78602064, 0.43359274, 0.9289343, 0.29854447, -0.8993042, 2.2587159, 0.45357046, 0.7784383, -0.0378006, -0.5118648, 0.77225125, 1.2991595, -2.1652207, 0.13830662, 1.9639778, 0.1878396, -1.1244969, 2.8790824, 1.5544301, -0.9670953, -0.7997836, 0.11951812, -0.1032633, 1.0702909, -1.7622043, -0.6293195, 1.3417965, -0.09449121, 2.2655962, -0.2819281, -0.2134065, 0.08906048, -0.99828327, 1.0627252, 0.65648997, -0.53802735, -0.56223005, -1.326781, 1.9078695, 1.5248806, -0.30697992, -1.4202352, -1.1346666, -1.7528908, 0.4542338, 1.4008279, 1.4164476, 2.0510347, -1.9540151, 0.764121, 0.6337716, -0.27152926, -0.7406117, 1.6037562, 1.438481, 0.59159064, -2.3078427, 0.01591335, 1.9324071, 0.15491913, 1.9296861]",25,53
174326,64.93,9.432205586,6,1,Active,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccccc1O,"[0.8559854, -0.2901084, 0.44043198, -0.7387703, 1.61502, 1.9013731, 2.6323354, -0.3733502, -1.7388394, 2.7297294, -0.8083342, -0.601024, 0.51604843, 1.8285725, -1.1876553, 1.7041154, -0.7498166, 1.4669657, -0.5400185, -2.6174104, -0.1125038, 0.88036734, 3.0778747, 1.25685, -0.3423536, -0.87754, 1.5329863, -2.3254397, 0.01278244, 1.4191871, -0.4463011, -1.8423376, 0.5649739, -2.951177, 0.24570389, -3.1651213, 1.1115835, -0.49923518, 1.0835481, 1.319145, 0.17884047, 1.5037758, 0.7330535, -0.9484132, -2.243094, -3.6084177, 1.420469, 1.9433088, 2.6028075, -0.34291726, 3.3099675, 1.5812297, 0.53356105, 0.04952363, -1.4181076, 1.8356252, 1.9734372, 0.95110846, 2.2606344, 1.732892, 0.66936415, 1.4912472, -0.3650796, 1.508299]",22,53
5422067,45.44,6.430102307,4.351249787,44.54,Active,CN(C)Cc1c(O)ccc2c3c(c(=O)oc12)CCCCC3,"[-0.7128554, -0.7576824, 1.0851055, 0.03777251, 0.93394554, 1.742388, 1.9945216, -1.9706582, 0.45499688, 1.6589407, -0.29927865, 0.8236107, -0.51901925, 1.2525038, 0.7633636, 1.7627867, 1.401576, -0.17860347, -0.39488712, 0.16300063, -0.3074648, 2.0678923, 0.73299295, 1.608182, 0.34942558, -1.2636473, 0.76978487, 0.5395023, -0.06514541, 1.1132784, -0.46456048, -0.54514015, -0.1859748, -1.8751242, -0.04665524, -0.26445577, 1.1539049, -0.60336477, 1.9313108, 0.34533852, -1.3063285, 1.1097803, -0.4726594, -1.0301853, 0.7740999, -1.0753248, 2.1565287, 0.22121777, -0.26130846, 0.08821796, 1.0939386, 1.5469608, -0.56499934, -0.16406226, -0.50511724, 1.017484, 0.82628316, 1.3982131, 0.9365133, -1.0195036, 0.6417182, 1.649531, -1.2270215, -0.27022168]",21,53
135433180,72.66,10.62288072,4.412850502,38.65,Active,O=C(O)CCCc1sccc1N=Nc1c(O)ccc2ccccc12,"[0.03848065, -0.78006214, -2.3655744, -1.0899217, 1.376409, 1.8026267, 2.6179748, -1.3686686, 0.77421236, 1.7708817, -0.28531614, 0.09650654, 0.02399422, 1.8911477, -1.4068838, 2.0918963, 1.3685824, 2.0002365, -1.1398433, -2.2603896, -0.7439233, 1.8603973, 1.6910139, 0.9289475, -0.7933713, -1.7378007, 2.151929, -0.9840797, 0.1997323, 2.013283, 0.11995133, -0.58254606, 0.04762482, -1.7951146, 1.0625257, -1.379124, 1.9432299, -2.084941, 1.6153395, 1.2055814, -0.29491648, 2.7960315, 0.5816223, -3.2801642, 1.2375299, -2.154282, 1.2937219, 1.9040217, 1.1621605, -0.17845502, 1.6814338, 1.9976518, 0.55891937, -1.0955946, -0.5552315, 1.88215, 1.3451654, -1.986136, 0.6887477, 2.3664644, 2.0272424, 1.6223391, -0.7493423, 1.6054202]",24,53
4084131,34.97,4.817376739,4.146423456,71.38,Active,CC(CCc1ccccc1)NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccs1,"[0.020124543, 0.46072286, 0.73969996, -0.71083379, -2.4273417, 1.4325997, 1.9174812, 2.1926138, -2.0381186, -0.34654707, 0.059861649, -0.00093487481, -1.1504775, 3.169353, 0.33819067, 1.6581016, 0.91805786, 1.6931906, -1.1724473, 0.41051394, -0.6531921, -1.0730928, 1.1323113, -0.73758227, -0.20940821, 2.5160987, -1.1985353, -0.44073656, -2.1106052, 2.6511064, -0.27999538, 0.37772071, -0.88795877, 1.4857364, -0.38920587, 0.78328466, 2.0952952, -0.96220237, 1.1417637, -1.4804856, -0.53163981, 2.0479724, 0.99397635, 1.8413796, -3.214747, -1.6558872, -0.76597708, 0.70810491, -0.68681782, 0.084972151, -1.9570218, -1.1624939, -0.52084291, 0.59205353, -0.46666396, 1.2056766, -0.28295505, 1.1942928, 0.70151663, 1.6119909, -1.9728632, -0.7983017, -1.3578317, -1.8227699]",30,53
1240272,57.65,8.310845306,4.949620244,11.23,Active,O=C1N=c2ccccc2=C1c1sc(=S)n(NC(=O)c2ccccc2)c1O,"[-1.2343954, 0.16311903, -1.1859577, 0.15521857, 1.9479375, 0.0242199, 2.2035165, -1.1530274, 1.5596313, 0.8134906, -0.5816445, 0.5520615, 0.7404714, 1.4907126, -4.123094, 0.8657464, 2.8029222, 2.2665887, -0.60755944, -2.1272423, -0.13010803, 2.1991286, 0.7103459, 1.1413448, -2.6367238, -0.32602784, 1.7285817, -0.80394125, -3.5775664, 2.2544987, -1.6481304, 1.225503, -1.2648739, -1.7978809, 1.433036, -3.3092804, 1.5375831, 0.47258067, 2.1154308, 2.0658348, -1.9699051, 1.4499558, 1.270952, -5.138412, 0.67216367, -4.114675, 1.2843233, 1.434662, 1.2541307, -3.3181658, -0.65885246, 1.9779938, -1.8724065, -1.6970867, 0.12598552, 1.83328, 2.4544487, -4.717022, 0.9496617, 1.0065918, 2.1789312, 0.6398303, 0.40636683, 1.3932043]",26,53
5941838,69.58,10.14845906,4.659754238,21.89,Active,COc1ccc(C=C2SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)c(OC)c1,"[-0.57824856, -0.899196, 0.60076344, -0.1148462, 0.7779089, 1.6015189, 2.4652154, -3.0064588, -0.90806985, 1.3775532, -1.734391, 1.1767433, -1.2596433, 2.7657356, -1.0629045, 1.925298, 1.8486272, 1.9666064, -0.41875914, -1.075285, -0.3743845, 1.0277679, 1.971112, 0.81531036, -0.0511856, -2.4930344, 1.759242, -0.69444627, -2.0379472, 2.5858, 0.2731179, -0.38806272, -0.22148444, -3.0595326, 1.3993704, -1.853002, 1.560604, -0.3213425, 1.7679482, 1.6945863, -0.5757844, 1.8523529, 1.3696132, -1.5077562, 1.3604968, -2.2281551, 2.0787346, 0.96408784, 2.6898332, -0.9048797, 1.2290155, 2.727236, 0.03468712, 0.37467661, 0.08767767, 2.18624, 2.2376459, -1.9666463, 1.3580776, 0.8942478, 1.9682585, 0.62354463, -1.0918787, 1.0182943]",28,53
6237457,59.47,8.591185376,4.594995335,25.41,Active,CCOC(=O)COc1ccc(Br)cc1C=Cc1[nH]c(=O)[nH]c(=O)c1[N+](=O)[O-],"[-1.0889969, -0.5087651, -2.32593, 0.17392506, 1.6142154, -1.2336317, 2.0955892, 1.2885166, 1.8527372, 1.4592825, -1.3405583, 0.7110743, -1.3376032, 3.456466, 1.1894774, 2.6790392, 1.43128, 0.91156507, -0.4986566, -2.1544173, -0.13888304, 0.4693616, 1.8379846, 0.20168255, -0.6500311, -0.40266937, -1.4976511, -0.30447856, 1.1935034, 1.8336223, -0.14081722, -0.9457754, 0.5228086, -3.192511, 1.0568516, -2.4782069, 2.5445683, -0.09832888, 1.5920358, 2.712447, -0.39823875, -1.8642296, 0.05997747, -3.2948904, 0.1613167, -3.9817178, 2.2955434, -0.7587251, -1.2880127, -1.6159409, 1.6354038, 2.4141748, 1.0707926, -2.7187738, -0.646979, 2.7521124, 1.704695, -2.936242, 1.9929458, 1.4852995, 2.2657976, 1.7459176, -1.5657047, 0.3308349]",27,53
2405730,48.19,6.853693073,4.438064237,36.47,Active,O=C(NNS(=O)(=O)c1ccc(Cl)cc1)c1cc(-c2ccccc2)nc2ccccc12,"[-2.030145, -0.21820676, 0.7663589, 2.0722394, 1.122758, 1.57421, 0.4165652, -0.2311783, 2.7759998, 1.2005031, -0.09600948, -0.4016281, 0.01363902, 2.7178519, 1.2822926, 2.425324, 3.3092656, 0.86979, -2.4927983, -2.2041798, -0.86355144, -0.9169549, 2.893912, -0.7881489, -1.2369279, -3.628387, 0.6746031, -0.23827872, 0.02877148, 2.4284751, -0.27476388, 0.46873567, -0.04331107, -2.1060174, -1.4593675, -1.9610962, 2.139476, 0.04288091, 3.2354188, -1.0127728, 0.78005636, 2.5999587, 0.96175766, -2.6535294, -1.6629902, -4.0595956, 0.7148443, -2.2221572, 1.2086438, -1.33419, 3.2112534, -0.86264783, 0.44387835, -1.1306969, -1.6068299, -0.7760978, -0.58174276, -1.3315539, 1.4264249, -1.9000301, 2.2354908, 0.9122649, 1.2141821, 1.5218183]",30,53
5281600,28.8,3.866993095,3.965010784,108.39,Active,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,"[-3.3335228, -1.7522641, -0.8788007, -3.418441, 1.2918805, 2.0606883, -2.1487951, -3.5152628, 1.5012681, 1.9691736, -0.02764656, 1.2762853, -0.5309632, -1.0061665, -1.9285405, 2.7531066, 0.8683146, -1.7304219, -1.5663158, -2.2887278, -2.4178498, 2.321207, 1.9228457, 0.90652835, -3.94347, -2.6248965, -1.5806183, -0.6814954, 0.3520561, 1.9766129, -3.6848474, -1.6641417, -0.24373604, -5.173688, 2.340408, -0.33601066, 2.2614536, -2.9572127, 2.5748096, 0.19106112, -1.6933895, -1.7934443, 1.2574488, -3.713368, -0.39993185, -3.262396, 2.7459958, -0.39636305, -0.4612094, -2.3260734, 0.24521992, -2.695362, 1.6299679, -1.2825572, -0.79487807, -0.06033732, 2.5962055, -0.50857913, -0.98392415, -1.4224855, 0.32641906, 2.8359184, -2.8346498, -0.6336808]",40,53
135439766,53.13,7.61461612,4.876475019,13.29,Active,O=C(Cn1cnc([N+](=O)[O-])n1)NN=Cc1cc(Cl)ccc1O,"[-1.2220273, -0.29011753, -0.18179898, 0.49418285, 0.55704933, 0.5905682, 1.7653227, 0.21837248, 0.37181324, 1.9769324, -0.7355077, -0.03482725, -0.31003258, 2.4290926, 0.43605444, 1.1325324, 1.1227574, 1.227471, -0.34658355, -0.6447636, -0.38705075, 1.6360508, 1.266559, 0.9231439, 0.49945655, -1.3719674, 0.998448, -1.4649158, -0.42961437, 1.5071051, -0.66950464, -2.8464098, 0.21124399, -1.9897038, -1.1484644, -1.6299473, 1.5780867, -0.62518525, 0.8441196, 0.6048119, -1.3376057, 2.0910845, -1.6042644, -1.1468085, 0.37581426, -2.7591765, 0.13859124, 1.5127997, 1.6804138, -1.212434, 2.4536142, 2.6000588, -0.87472117, -0.9335675, -1.1038482, 2.324049, 1.5039581, -2.156206, 1.1134437, 0.9314908, 1.0191969, 1.8964776, -0.19998987, 1.3267103]",22,53
4108222,35.19,4.851264,4.090764997,81.14,Active,O=C(NN1C(=O)c2ccccc2NC1c1ccccn1)c1ccccc1,"[-0.16930678, 0.27090922, -1.2686478, 0.15242572, 1.0600388, 0.44102857, 1.4965141, -0.8836268, 0.60271364, 1.0702745, -0.3039308, -0.5146581, -0.60209465, 0.8868219, -2.0095556, -0.68837965, -0.68045694, -0.05257681, -1.1146082, -0.00335269, -1.810083, -0.35214067, 0.62889636, 1.1560711, -0.4241366, -1.6141963, 1.1945381, 0.5861417, -1.3005072, 2.062386, -0.21762691, 3.0276709, 0.6081429, 0.23317066, 0.19897266, -1.4732859, 1.0470914, 0.10694097, 0.63112545, 2.129685, -0.21820879, -0.50410664, 1.9660463, -1.6073277, -0.90131176, -1.7653846, 2.1568727, 1.1180598, 1.0052551, -1.088188, 1.017585, 2.3815901, -0.12375032, -0.0773253, -1.7034904, -1.4716302, -0.16124445, -2.053372, 0.9579957, -1.390901, 0.67364293, 0.81371945, -0.41801223, 1.3298113]",26,53
135473384,67.33333333,9.802398243,4.650722473,22.35,Active,COc1ccc(S(=O)(=O)N=C2NC(=O)C(=Cc3cc(OC)c(OC)cc3[N+](=O)[O-])S2)cc1,"[-0.213325, -0.28265253, -3.1407678, -0.83833134, 1.6641101, 1.4348682, 1.9762626, -0.59089553, 0.7663157, 1.1502985, -1.8853962, -0.19304557, -1.312481, 1.4795446, -2.042562, 1.8708627, 2.0577784, 2.1965601, -0.5217502, -1.9497108, -2.7264156, 1.8740212, 2.3204815, 0.14588307, -0.16955864, -1.6106136, 0.30523455, -1.2004079, -2.8424509, 1.5245465, -1.0746095, 0.91385597, -0.8114638, -4.8202553, 0.05568772, -3.0922725, 0.87265074, -1.4969469, 1.0950279, 2.1272452, 0.11448845, 1.6142092, 0.76051086, -2.688591, 0.58352214, -3.671646, 1.8470771, -0.83127886, 3.1522837, -2.9531534, 2.1203187, 2.3842902, 0.44938332, -0.83753127, -1.4674672, 1.844256, 1.391722, -4.324106, 1.6818342, 0.47987482, 2.2860217, 1.2723682, -1.808865, 1.183797]",32,53
5920999,38.02,5.287177406,4.497299825,31.82,Active,CCOc1cc(C=C2SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)ccc1O,"[-0.63543046, -0.31026977, -0.013112285, -0.61192483, 0.54512554, 0.58203214, 1.7099518, -1.5041649, -1.0200361, 1.82786, -1.8964835, 1.5797362, -2.3058181, 2.1110783, -1.6443051, 0.65138674, 1.5483872, 1.6962119, -0.44799083, -1.1839926, -1.3612448, 1.7819424, 1.26543, 0.16849865, 0.24903652, -2.6885943, 0.65866596, 0.25564867, -4.1942191, 2.4164605, 0.0024634786, -1.4414201, -1.7315822, -3.6532121, 0.062338702, -2.0746739, -0.2829648, -0.86120898, 0.42113134, 1.5332677, -0.8219828, 2.0328631, 1.4168513, -2.0094185, 0.41765106, -1.9311742, 2.2082951, 0.83143187, 1.9961022, -0.91637003, -0.58799082, 1.9145542, 0.24547254, -1.2088319, -0.10226768, 0.78814149, 1.46627, -2.0675521, -0.00019452872, 1.4505153, 1.6239513, 0.39193922, -0.47963756, 1.0314934]",28,53
1841979,49.33,7.029290699,4.624702262,23.73,Active,O=S(=O)(Nn1c(O)c(C=C2N=c3ccccc3=N2)sc1=S)c1ccccc1,"[-0.14871301, -1.3762761, -1.5155625, -0.7432043, 2.57064, 1.637216, 0.15912728, -2.765606, 1.075671, -0.10773048, -1.2851692, 0.43738994, 0.76192987, 1.6816932, -1.3699365, 1.526439, -0.19145776, 1.725204, -0.7983358, -2.6618354, -0.39133576, 2.4027412, 1.2778528, -0.8060121, -2.503705, -4.6243243, 1.2215564, 1.4647537, 1.2361321, 1.6398029, -0.70658237, 0.7591661, -1.6984038, -3.352187, -1.315555, -1.9991632, 1.8743026, -1.0837324, -0.07142999, 1.3549429, -0.5890654, 2.6693437, -0.14891683, -3.9966168, -1.062914, -3.3353748, 1.9178994, -0.10254842, 1.4914743, -2.9706256, 2.4986007, 1.0173373, 0.27892798, -1.2383745, -0.71878725, 1.206936, 2.3925922, -2.768321, 2.0020063, -2.8260753, 0.9878856, 0.73014903, -1.5526882, 2.573528]",27,53
2398549,50.81,7.257259547,4.407046428,39.17,Active,Cc1ccc(-n2c(O)c(C=Nc3ccccc3-c3n[nH]c(=S)[nH]c3=O)c3ccccc3c2=O)cc1C,"[-1.2786151, -1.8689492, -4.061936, -0.6187384, 0.94477147, -0.88451684, -0.95317084, -0.9323001, -0.7370409, 1.7215934, -1.6552969, 0.41691384, 0.25800014, 1.7955837, -2.0229108, 2.4336984, 2.3792253, 2.3191073, -0.4108563, -0.8980531, -0.1935494, 1.0419905, 1.2867432, -1.4441843, -2.5698774, -4.011421, -0.35130918, -0.61758536, 1.8249037, 2.1584466, -0.3979399, 0.35072386, -1.07625, -3.8493612, 0.74903995, -3.4247358, -0.32508793, -0.7662641, 0.81904703, 2.603829, -0.9649543, 1.3912916, -2.0908322, -3.9351785, -0.42088336, -3.1723561, 0.74464774, 1.0482516, 0.9684076, -4.151298, 1.7710973, 1.5467832, -0.23216684, -2.5025182, -0.76286584, 2.2497244, 3.237466, -2.528215, 1.4868802, -1.0596262, 1.7602493, 0.8161254, 0.67545795, 1.0243087]",36,53
3243340,28.95,3.890098045,4.209081805,61.79,Active,O=C(Nc1ccccn1)Nc1cccs1,"[0.23797712, 0.8333502, 0.39237237, 0.33321396, 1.0102421, -1.0336034, 1.2139603, -0.07079581, -0.520062, 1.2792189, 0.22805688, -0.37597877, -0.7935502, 0.8691278, 0.8434564, 0.33594346, 1.4473767, 1.6766909, -0.1130164, -0.06508724, -0.0909426, 0.16902773, 1.1110163, -0.5805547, 0.01526754, -0.04306262, 0.9204802, 0.66747653, -0.19745162, 1.2879404, 0.10217, 1.0289398, -0.3214559, -0.11190856, -0.2025809, 0.58121806, 0.8035572, -0.5105922, 1.1221652, 1.357026, -1.4167606, 0.8429186, -0.30104285, -2.1640522, 1.9500444, 0.12551539, -0.8997245, -0.5764246, 0.1260394, -1.600969, 0.24545084, -0.29244637, 0.9435234, -0.82564545, -1.1118802, -0.63943714, -0.11077242, -1.7850257, 0.7058967, 1.840644, 0.9977981, 0.17600568, -0.06660563, 0.03435866]",15,53
6619005,37.32,5.179354302,4.418847108,38.12,Active,Cc1c(N2C(=O)C(=O)C(=C(O)c3ccc(Br)cc3)C2c2cccnc2)c(=O)n(-c2ccccc2)n1C,"[-1.5300552, -0.89026874, -3.5171509, 0.37450108, 1.3745656, 1.8563459, 0.6747114, 0.10627158, -2.065851, 1.7325981, -2.152801, -1.0487708, -1.0527865, 1.2905799, -1.2326791, 2.6816242, 0.26197448, 2.016967, -1.4968764, -2.4900725, -0.5007006, 0.47213194, -0.55838907, -0.770079, 0.04680579, -3.5708127, 0.8184708, 0.7181606, -0.02064888, 1.6265438, -1.2233893, -1.2923373, -1.0476247, -1.4299895, 0.79562396, -4.415407, 1.3478724, -0.4502018, 0.6571977, 4.0022125, -1.0322053, 0.38253525, 2.4546692, -3.5118387, 1.8975817, -2.8095274, 0.8416362, 0.76491, 2.2456868, -0.20095752, 1.9889609, 2.1581078, -1.2441416, -0.9232659, -0.12160239, -0.504168, -0.61680806, -1.8283558, -0.2550313, 0.26324928, 0.8331251, -1.113484, -1.1752908, 1.5439864]",36,53
651244,43.56,6.140520257,4.241996991,57.28,Active,Cc1ccc(OCC(=O)N2CCN(C(=O)CCC3CCCC3)CC2)cc1,"[0.27766842, -2.2084386, 0.9556468, -1.2552646, -0.24633154, -1.4771205, -2.856585, 0.57931894, 2.3435667, -1.8766128, 0.1839394, -0.07673957, -0.04934795, -2.6759033, 3.3641872, -0.6312133, -2.171381, -1.218371, -0.19779515, 3.1863341, -1.0936651, -0.91318476, 0.10289213, 1.559982, -0.7558677, -0.21904053, -2.4602609, -0.5134911, 1.8562207, -2.1318142, 0.18487872, -0.34295082, -0.42794147, 1.7497762, -0.03420284, 2.7231877, -1.5592887, 3.1853623, -1.4901023, 1.9425081, 0.06119381, -0.77331054, -3.8822093, -0.45953053, 3.6987832, 2.8306744, 0.5532425, -1.8720435, -2.611754, -0.6381098, -0.60928357, -0.14724685, 0.07895944, 0.34532773, -0.05868038, 0.6881433, 1.2276822, 2.2478144, 0.10335572, -3.8062737, -1.6153053, -1.36347, -0.98824, -1.1404724]",26,53
135433290,44.64,6.306875903,4.313185045,48.62,Active,CCOC(=O)C1=C(O)C(=Cc2ccc(OCC(=O)O)c(OCC)c2)SC1=Nc1ccc(C)cc1,"[-0.73375034, -1.122961, -0.83079445, -0.7943836, 1.6742232, 2.0943334, 2.3742058, 0.04839776, -0.88997513, 1.8563817, -2.2477288, -0.52387244, -1.3178803, 0.9213665, -0.63705546, 2.0800261, 1.6536509, 0.84347486, -0.75795275, -4.50861, -0.37504664, 3.7416837, 0.9364522, 0.46559244, -0.36831933, -3.4988284, 2.294212, -0.32206675, 0.34082237, 0.45651072, -0.09428709, -0.9502865, 0.32557103, -2.3255675, 1.5046321, -1.2452327, -0.25603357, -1.157612, -0.3004766, 0.47756127, -0.9215026, 0.8767553, -0.19110273, -1.0553206, 1.6817139, -2.1521497, 1.2584404, 1.2303346, 2.1247776, -2.264868, -0.49246696, 2.0388427, -0.45860642, -0.7664395, -0.7081206, 2.0980334, 0.69023824, 0.5033998, -2.8437424, 2.2483041, 0.86873674, 0.6268753, -1.0343161, -1.1272013]",34,53
2243289,45.18,6.390053726,4.025304128,94.34,Active,C=CCSc1nnc(NC(=O)c2nc(SCC)ncc2Cl)s1,"[0.6046384, -0.29217583, 1.4813068, -1.1329249, 0.4492684, 1.2236842, 2.402474, -0.29111055, -2.1095486, 1.7301311, 0.61714137, 0.09796751, -0.54582626, 1.9793149, -0.61162764, 2.490817, 1.3841242, -1.9822626, 1.1014379, -1.0386746, 0.2984193, 2.3078277, -0.05669655, -0.85635656, 1.6431836, -1.502774, 2.1390908, 0.0732791, -0.26196226, -1.5710967, 0.16532555, 0.15351515, -0.61329466, -1.1828723, 0.34683898, 0.94402504, 1.114057, -0.3249443, -0.36928347, 1.4735789, 0.44796234, 0.9715581, 0.14747022, 0.6807562, 1.7382678, 1.025522, 1.6348307, -0.23154597, -0.17822613, -0.5249193, 0.25002933, 2.6261873, 1.6631715, 0.06451351, 0.8056753, 1.3977215, 0.40494728, -1.3739114, -0.3883769, 1.7043725, 1.9966922, 0.34182912, -0.2718296, 2.0530133]",22,53
